mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A S T U V W X  chisqdiff
125.000000 500.000000 0.000000 17.040000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 5.324043e+00 5.369191e-03 0.000000e+00 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 17.410000 2.000000 -2.000000 0.000000 75.803007 8.000000e-01 1 1 1 609.302172 4.339300e-03 5.460022e+00 5.369191e-03 1.165133e-15 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 17.780000 2.000000 -2.000000 0.000000 75.803007 8.376278e-01 1 1 1 609.302172 4.339300e-03 5.599276e+00 5.369191e-03 -7.039346e-16 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 18.150000 2.000000 -2.000000 0.000000 75.803007 8.752137e-01 1 1 1 609.302172 4.339300e-03 5.741785e+00 5.369191e-03 0.000000e+00 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 18.520000 2.000000 -2.000000 0.000000 75.803007 9.142857e-01 1 1 1 609.302172 4.339300e-03 5.887530e+00 5.369191e-03 0.000000e+00 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 18.890000 2.000000 -2.000000 0.000000 75.803007 9.547786e-01 1 1 1 609.302172 4.339300e-03 6.036492e+00 5.369191e-03 0.000000e+00 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 19.260000 2.000000 -2.000000 0.000000 75.803007 9.965937e-01 1 1 1 609.302172 4.339300e-03 6.188657e+00 5.369191e-03 0.000000e+00 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.039960 1.870000 2.000000 -2.000000 0.000000 76.265787 7.199115e-01 1 1 1 608.994981 3.934745e-03 1.056945e+01 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 0.46278
125.000000 500.000000 0.039960 2.240000 2.000000 -2.000000 0.000000 76.556302 7.305576e-01 1 1 1 608.994981 3.852592e-03 8.036394e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 0.753295
125.000000 500.000000 0.039960 2.610000 2.000000 -2.000000 0.000000 76.911639 7.425922e-01 1 1 1 608.994981 3.772673e-03 6.511568e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 1.10863
125.000000 500.000000 0.039960 2.980000 2.000000 -2.000000 0.000000 77.334562 7.556286e-01 1 1 1 608.994981 3.694628e-03 5.528452e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 1.53156
125.000000 500.000000 0.039960 3.350000 2.000000 -2.000000 0.000000 77.827241 7.694538e-01 1 1 1 608.994981 3.618258e-03 4.862821e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 2.02423
125.000000 500.000000 0.039960 3.720000 2.000000 -2.000000 0.000000 78.404963 7.839418e-01 1 1 1 608.994981 3.543441e-03 4.396043e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 2.60196
125.000000 500.000000 0.039960 4.090000 2.000000 -2.000000 0.000000 79.031364 7.990138e-01 1 1 1 608.994981 3.470103e-03 4.060575e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 3.22836
125.000000 500.000000 0.039960 4.460000 2.000000 -2.000000 0.000000 79.741572 8.146183e-01 1 1 1 608.994981 3.398192e-03 3.815668e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 3.93857
125.000000 500.000000 0.039960 4.830000 2.000000 -2.000000 0.000000 80.526727 8.307209e-01 1 1 1 608.994981 3.327674e-03 3.635553e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 4.72372
125.000000 500.000000 0.039960 5.200000 2.000000 -2.000000 0.000000 81.387489 8.472974e-01 1 1 1 608.994981 3.258522e-03 3.503288e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 5.58448
125.000000 500.000000 0.039960 5.570000 2.000000 -2.000000 0.000000 82.323310 8.643306e-01 1 1 1 608.994981 3.190719e-03 3.407367e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 6.5203
125.000000 500.000000 0.039960 5.940000 2.000000 -2.000000 0.000000 83.260435 8.818077e-01 1 1 1 608.994981 3.124251e-03 3.339748e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 7.45743
