mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A S T U V W X  chisqdiff
125.000000 375.000000 -0.650000 19.260000 -1.000000 1.000000 0.000000 233.850552 3.897241e+00 0 0 0 164.887633 5.148469e-01 1.368004e+00 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 158.074
125.000000 375.000000 -0.650000 19.630000 -1.000000 1.000000 0.000000 235.463547 4.055446e+00 0 0 0 164.887633 5.336391e-01 1.421071e+00 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 159.687
125.000000 375.000000 -0.650000 20.000000 -1.000000 1.000000 0.000000 237.037466 4.213992e+00 0 0 0 164.887633 5.527686e-01 1.475149e+00 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 161.261

125.000000 375.000000 -0.624000 1.500000 -1.000000 1.000000 0.000000 187.392098 2.058592e+00 1 1 1 176.998394 9.243830e-03 9.880580e-03 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 111.616
125.000000 375.000000 -0.624000 1.870000 -1.000000 1.000000 0.000000 186.693324 1.810522e+00 0 1 1 176.998394 1.173905e-02 1.435531e-02 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 110.917
125.000000 375.000000 -0.624000 2.240000 -1.000000 1.000000 0.000000 186.921828 1.525252e+00 0 1 1 176.998394 1.453864e-02 2.007883e-02 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 111.145
125.000000 375.000000 -0.624000 2.610000 -1.000000 1.000000 0.000000 187.540714 1.292595e+00 0 1 1 176.998394 1.764409e-02 2.695714e-02 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 111.764
125.000000 375.000000 -0.624000 2.980000 -1.000000 1.000000 0.000000 188.274573 1.107489e+00 0 1 1 176.998394 2.105671e-02 3.495065e-02 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 112.498
125.000000 375.000000 -0.624000 3.350000 -1.000000 1.000000 0.000000 188.997962 3.801158e+00 0 1 1 176.998394 2.477746e-02 4.404033e-02 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 113.222
125.000000 375.000000 -0.624000 3.720000 -1.000000 1.000000 0.000000 189.659563 3.330718e+00 0 1 1 176.998394 2.880700e-02 5.421610e-02 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 113.883
