mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A mHc l6 l7 m12_2 S T U V W X 
125.000000 350.000000 0.156000 10.750000 -1.000000 1.000000 0.000000 91.839609 1.082360e+00 1 1 1 243.463594 2.819726e-03 5.979602e-01 3.462645e+02 -1.474515e-17 2.775558e-16 1.120023e+04 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 11.120000 -1.000000 1.000000 0.000000 87.521351 1.009248e+00 1 1 1 243.463594 3.062130e-03 6.390693e-01 3.462645e+02 5.984796e-17 1.665335e-16 1.082898e+04 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 11.490000 -1.000000 1.000000 0.000000 83.918578 9.411654e-01 1 1 1 243.463594 3.323995e-03 6.815698e-01 3.462645e+02 0.000000e+00 1.665335e-16 1.048138e+04 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 11.860000 -1.000000 1.000000 0.000000 81.195780 6.360248e-01 1 1 1 243.463594 3.605318e-03 7.254618e-01 3.462645e+02 -2.081668e-17 1.110223e-16 1.015526e+04 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 12.230000 -1.000000 1.000000 0.000000 79.426116 8.376919e-01 1 1 1 243.463594 3.906097e-03 7.707452e-01 3.462645e+02 -4.857226e-17 1.110223e-16 9.848685e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 12.600000 -1.000000 1.000000 0.000000 78.529533 9.462251e-01 1 1 1 243.463594 4.226330e-03 8.174200e-01 3.462645e+02 1.734723e-18 -5.551115e-17 9.559973e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 12.970000 -1.000000 1.000000 0.000000 78.424052 7.713748e-01 1 1 1 243.463594 4.566014e-03 8.654861e-01 3.462645e+02 -3.729655e-17 1.110223e-16 9.287612e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 13.340000 -1.000000 1.000000 0.000000 79.084054 8.192000e-01 1 1 1 243.463594 4.925148e-03 9.149435e-01 3.462645e+02 4.510281e-17 5.551115e-17 9.030258e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 13.710000 -1.000000 1.000000 0.000000 80.405207 8.677966e-01 1 1 1 243.463594 5.303730e-03 9.657923e-01 3.462645e+02 -1.214306e-17 2.775558e-16 8.786711e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 14.080000 -1.000000 1.000000 0.000000 82.393305 9.183857e-01 1 1 1 243.463594 5.701760e-03 1.018032e+00 3.462645e+02 -2.081668e-17 2.220446e-16 8.555894e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 14.450000 -1.000000 1.000000 0.000000 84.734618 9.706161e-01 1 1 0 243.463594 6.119236e-03 1.071664e+00 3.462645e+02 5.334275e-17 -4.440892e-16 8.336838e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 14.820000 -1.000000 1.000000 0.000000 87.485028 1.024000e+00 1 1 0 243.463594 6.556156e-03 1.126686e+00 3.462645e+02 -4.076600e-17 -1.110223e-16 8.128671e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 15.190000 -1.000000 1.000000 0.000000 90.540139 1.080169e+00 1 1 0 243.463594 7.012520e-03 1.183100e+00 3.462645e+02 2.558717e-17 1.110223e-16 7.930604e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 15.560000 -1.000000 1.000000 0.000000 93.883274 1.135255e+00 1 1 0 243.463594 7.488328e-03 1.240905e+00 3.462645e+02 7.806256e-18 -5.551115e-17 7.741922e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 15.930000 -1.000000 1.000000 0.000000 97.418615 1.193473e+00 1 1 0 243.463594 7.983577e-03 1.300101e+00 3.462645e+02 1.257675e-17 2.220446e-16 7.561976e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 16.300000 -1.000000 1.000000 0.000000 101.015079 1.251834e+00 1 1 0 243.463594 8.498269e-03 1.360688e+00 3.462645e+02 2.168404e-17 4.440892e-16 7.390175e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 16.670000 -1.000000 1.000000 0.000000 104.718773 1.312821e+00 1 1 0 243.463594 9.032401e-03 1.422667e+00 3.462645e+02 2.645453e-17 3.885781e-16 7.225980e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 17.040000 -1.000000 1.000000 0.000000 108.417777 1.374497e+00 1 1 0 243.463594 9.585973e-03 1.486037e+00 3.462645e+02 -5.681219e-17 2.775558e-16 7.068899e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 17.410000 -1.000000 1.000000 0.000000 112.142756 1.438202e+00 1 1 0 243.463594 1.015898e-02 1.550798e+00 3.462645e+02 -4.987330e-17 -4.440892e-16 6.918481e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 17.780000 -1.000000 1.000000 0.000000 115.842673 1.503671e+00 1 1 0 243.463594 1.075144e-02 1.616950e+00 3.462645e+02 2.385245e-17 -2.220446e-16 6.774311e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 18.150000 -1.000000 1.000000 0.000000 119.492364 1.570552e+00 1 1 0 243.463594 1.136333e-02 1.684493e+00 3.462645e+02 -9.540979e-18 -3.885781e-16 6.636010e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 18.520000 -1.000000 1.000000 0.000000 123.073494 1.635783e+00 1 1 0 243.463594 1.199465e-02 1.753428e+00 3.462645e+02 -4.770490e-17 4.440892e-16 6.503227e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 18.890000 -1.000000 1.000000 0.000000 126.571730 1.706667e+00 1 1 0 243.463594 1.264542e-02 1.823753e+00 3.462645e+02 -2.341877e-17 -3.885781e-16 6.375639e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 19.260000 -1.000000 1.000000 0.000000 129.976671 1.776236e+00 1 1 0 243.463594 1.331562e-02 1.895470e+00 3.462645e+02 -3.859760e-17 -5.551115e-17 6.252949e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 19.630000 -1.000000 1.000000 0.000000 133.281165 1.848375e+00 1 1 0 243.463594 1.400526e-02 1.968578e+00 3.462645e+02 -6.505213e-18 1.110223e-16 6.134880e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.156000 20.000000 -1.000000 1.000000 0.000000 136.480726 1.921201e+00 1 1 0 243.463594 1.471434e-02 2.043077e+00 3.462645e+02 -1.734723e-18 -1.665335e-16 6.021176e+03 -6.493313e-03 4.515818e-04 -8.176719e-06 -2.771439e-04 -2.737516e-04 -4.949579e-05
125.000000 350.000000 0.182000 1.500000 -1.000000 1.000000 0.000000 88.959307 1.087977e+00 0 1 1 241.527025 2.971219e-03 2.745829e-02 3.449056e+02 0.000000e+00 -4.857226e-17 6.549763e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 1.870000 -1.000000 1.000000 0.000000 94.605694 1.130269e+00 0 1 1 241.527025 2.682205e-03 3.266465e-02 3.449056e+02 2.775558e-17 -8.326673e-17 5.542516e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 2.240000 -1.000000 1.000000 0.000000 101.720925 1.211167e+00 0 1 1 241.527025 2.428076e-03 3.974549e-02 3.449056e+02 0.000000e+00 5.551115e-17 4.825132e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 2.610000 -1.000000 1.000000 0.000000 110.092727 1.303119e+00 0 1 1 241.527025 2.205118e-03 4.844262e-02 3.449056e+02 4.163336e-17 -1.665335e-16 4.261369e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 2.980000 -1.000000 1.000000 0.000000 118.648232 1.402285e+00 0 1 1 241.527025 2.011521e-03 5.864728e-02 3.449056e+02 -8.326673e-17 1.942890e-16 3.806059e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 3.350000 -1.000000 1.000000 0.000000 128.418609 1.504566e+00 0 1 1 241.527025 1.846294e-03 7.030719e-02 3.449056e+02 2.775558e-17 -5.551115e-17 3.432301e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 3.720000 -1.000000 1.000000 0.000000 138.204626 1.605085e+00 0 1 1 241.527025 1.708850e-03 8.339468e-02 3.449056e+02 -6.245005e-17 0.000000e+00 3.121272e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 4.090000 -1.000000 1.000000 0.000000 147.347293 1.698106e+00 0 1 1 241.527025 1.598819e-03 9.789402e-02 3.449056e+02 7.632783e-17 -2.775558e-17 2.859237e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 4.460000 -1.000000 1.000000 0.000000 155.015054 1.777339e+00 1 1 1 241.527025 1.515956e-03 1.137957e-01 3.449056e+02 5.551115e-17 -1.942890e-16 2.635987e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 4.830000 -1.000000 1.000000 0.000000 160.744859 1.836634e+00 1 1 1 241.527025 1.460093e-03 1.310937e-01 3.449056e+02 0.000000e+00 5.551115e-17 2.443839e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 5.200000 -1.000000 1.000000 0.000000 163.840584 1.870910e+00 1 1 1 241.527025 1.431110e-03 1.497841e-01 3.449056e+02 -4.857226e-17 2.220446e-16 2.276934e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 5.570000 -1.000000 1.000000 0.000000 163.980332 1.877103e+00 1 1 1 241.527025 1.428920e-03 1.698642e-01 3.449056e+02 5.204170e-17 1.110223e-16 2.130748e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 5.940000 -1.000000 1.000000 0.000000 161.170262 1.854763e+00 1 1 1 241.527025 1.453457e-03 1.913321e-01 3.449056e+02 -5.204170e-17 1.110223e-16 2.001747e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 6.310000 -1.000000 1.000000 0.000000 155.781689 1.806112e+00 1 1 1 241.527025 1.504671e-03 2.141866e-01 3.449056e+02 3.469447e-18 -5.551115e-17 1.887137e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 6.680000 -1.000000 1.000000 0.000000 148.402458 1.735501e+00 1 1 1 241.527025 1.582525e-03 2.384265e-01 3.449056e+02 -3.122502e-17 -2.220446e-16 1.784686e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 7.050000 -1.000000 1.000000 0.000000 139.583893 1.648514e+00 1 1 1 241.527025 1.686988e-03 2.640512e-01 3.449056e+02 3.122502e-17 1.665335e-16 1.692592e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 7.420000 -1.000000 1.000000 0.000000 130.099027 1.550999e+00 1 1 1 241.527025 1.818034e-03 2.910601e-01 3.449056e+02 -3.469447e-17 -1.110223e-16 1.609384e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 7.790000 -1.000000 1.000000 0.000000 120.568622 1.448307e+00 1 1 1 241.527025 1.975646e-03 3.194528e-01 3.449056e+02 -1.734723e-18 0.000000e+00 1.533854e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 8.160000 -1.000000 1.000000 0.000000 112.184207 1.344833e+00 1 1 1 241.527025 2.159807e-03 3.492290e-01 3.449056e+02 6.938894e-18 -2.775558e-16 1.465002e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 8.530000 -1.000000 1.000000 0.000000 103.800606 1.243866e+00 1 1 1 241.527025 2.370503e-03 3.803883e-01 3.449056e+02 0.000000e+00 -2.220446e-16 1.401990e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 8.900000 -1.000000 1.000000 0.000000 96.399226 1.147639e+00 1 1 1 241.527025 2.607724e-03 4.129307e-01 3.449056e+02 7.632783e-17 -1.110223e-16 1.344114e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 9.270000 -1.000000 1.000000 0.000000 90.158552 1.057499e+00 1 1 1 241.527025 2.871460e-03 4.468559e-01 3.449056e+02 -5.204170e-18 -2.220446e-16 1.290777e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 9.640000 -1.000000 1.000000 0.000000 85.617164 6.734340e-01 1 1 1 241.527025 3.161705e-03 4.821638e-01 3.449056e+02 2.081668e-17 -1.665335e-16 1.241470e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 10.010000 -1.000000 1.000000 0.000000 81.966165 9.170821e-01 1 1 1 241.527025 3.478450e-03 5.188543e-01 3.449056e+02 4.163336e-17 5.551115e-17 1.195757e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 10.380000 -1.000000 1.000000 0.000000 79.626292 8.460834e-01 1 1 1 241.527025 3.821691e-03 5.569273e-01 3.449056e+02 6.938894e-17 -1.110223e-16 1.153263e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 10.750000 -1.000000 1.000000 0.000000 78.499312 9.439347e-01 1 1 1 241.527025 4.191422e-03 5.963827e-01 3.449056e+02 -4.336809e-17 3.330669e-16 1.113662e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 11.120000 -1.000000 1.000000 0.000000 78.469348 5.446809e-01 1 1 1 241.527025 4.587639e-03 6.372204e-01 3.449056e+02 2.775558e-17 2.220446e-16 1.076670e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 11.490000 -1.000000 1.000000 0.000000 79.457081 5.843081e-01 1 1 1 241.527025 5.010340e-03 6.794405e-01 3.449056e+02 5.204170e-18 2.220446e-16 1.042039e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 11.860000 -1.000000 1.000000 0.000000 81.418807 6.253435e-01 1 1 1 241.527025 5.459519e-03 7.230428e-01 3.449056e+02 2.949030e-17 5.551115e-17 1.009552e+04 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 12.230000 -1.000000 1.000000 0.000000 83.946424 6.681892e-01 1 1 1 241.527025 5.935176e-03 7.680273e-01 3.449056e+02 8.413409e-17 0.000000e+00 9.790170e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 12.600000 -1.000000 1.000000 0.000000 87.071080 7.129678e-01 1 1 0 241.527025 6.437306e-03 8.143940e-01 3.449056e+02 3.729655e-17 -5.551115e-17 9.502642e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 12.970000 -1.000000 1.000000 0.000000 90.628944 7.585185e-01 1 1 0 241.527025 6.965909e-03 8.621428e-01 3.449056e+02 3.035766e-17 5.551115e-17 9.231427e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 13.340000 -1.000000 1.000000 0.000000 94.559271 8.062992e-01 1 1 0 241.527025 7.520981e-03 9.112738e-01 3.449056e+02 9.974660e-17 0.000000e+00 8.975183e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 13.710000 -1.000000 1.000000 0.000000 98.730735 8.542231e-01 1 1 0 241.527025 8.102522e-03 9.617869e-01 3.449056e+02 4.943962e-17 3.330669e-16 8.732709e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 14.080000 -1.000000 1.000000 0.000000 103.011893 9.041943e-01 1 1 0 241.527025 8.710529e-03 1.013682e+00 3.449056e+02 -1.327063e-16 3.330669e-16 8.502931e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 14.450000 -1.000000 1.000000 0.000000 107.354415 9.558926e-01 1 1 0 241.527025 9.345002e-03 1.066959e+00 3.449056e+02 -3.816392e-17 -4.996004e-16 8.284880e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 14.820000 -1.000000 1.000000 0.000000 111.688000 1.007874e+00 1 1 0 241.527025 1.000594e-02 1.121619e+00 3.449056e+02 -1.301043e-17 -1.665335e-16 8.077686e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 15.190000 -1.000000 1.000000 0.000000 116.012392 1.062241e+00 1 1 0 241.527025 1.069334e-02 1.177660e+00 3.449056e+02 -1.561251e-17 2.220446e-16 7.880559e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 15.560000 -1.000000 1.000000 0.000000 120.265176 1.117904e+00 1 1 0 241.527025 1.140720e-02 1.235083e+00 3.449056e+02 -3.295975e-17 -5.551115e-17 7.692788e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 15.930000 -1.000000 1.000000 0.000000 124.417790 1.175660e+00 1 1 0 241.527025 1.214752e-02 1.293889e+00 3.449056e+02 6.895526e-17 2.220446e-16 7.513723e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 16.300000 -1.000000 1.000000 0.000000 128.449484 1.233735e+00 1 1 0 241.527025 1.291430e-02 1.354076e+00 3.449056e+02 -4.900594e-17 4.996004e-16 7.342775e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 16.670000 -1.000000 1.000000 0.000000 132.346373 1.292929e+00 1 1 0 241.527025 1.370755e-02 1.415646e+00 3.449056e+02 5.247539e-17 4.996004e-16 7.179406e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 17.040000 -1.000000 1.000000 0.000000 136.100027 1.354497e+00 1 1 0 241.527025 1.452725e-02 1.478597e+00 3.449056e+02 6.071532e-18 3.330669e-16 7.023124e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 17.410000 -1.000000 1.000000 0.000000 139.706204 1.416321e+00 1 1 0 241.527025 1.537340e-02 1.542931e+00 3.449056e+02 -4.293441e-17 -4.996004e-16 6.873480e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 17.780000 -1.000000 1.000000 0.000000 143.163995 1.481910e+00 1 1 0 241.527025 1.624602e-02 1.608646e+00 3.449056e+02 4.336809e-19 -1.665335e-16 6.730061e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 18.150000 -1.000000 1.000000 0.000000 146.474863 1.546828e+00 1 1 0 241.527025 1.714509e-02 1.675743e+00 3.449056e+02 2.949030e-17 -4.440892e-16 6.592488e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 18.520000 -1.000000 1.000000 0.000000 149.642045 1.612598e+00 1 1 0 241.527025 1.807062e-02 1.744223e+00 3.449056e+02 -8.673617e-19 4.440892e-16 6.460410e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 18.890000 -1.000000 1.000000 0.000000 152.671271 1.681445e+00 1 1 0 241.527025 1.902261e-02 1.814084e+00 3.449056e+02 -4.597017e-17 -3.885781e-16 6.333507e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 19.260000 -1.000000 1.000000 0.000000 155.565259 1.750427e+00 1 1 0 241.527025 2.000105e-02 1.885328e+00 3.449056e+02 1.604619e-17 -1.110223e-16 6.211480e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 19.630000 -1.000000 1.000000 0.000000 158.331069 1.822064e+00 1 1 0 241.527025 2.100594e-02 1.957953e+00 3.449056e+02 1.127570e-17 1.110223e-16 6.094055e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.182000 20.000000 -1.000000 1.000000 0.000000 160.975366 1.892791e+00 1 1 0 241.527025 2.203729e-02 2.031960e+00 3.449056e+02 2.211772e-17 -1.110223e-16 5.980977e+03 -6.005424e-03 6.317478e-04 9.123210e-07 -2.253821e-04 -2.428256e-04 -4.988854e-05
125.000000 350.000000 0.208000 1.500000 -1.000000 1.000000 0.000000 93.123270 1.165660e+00 0 1 1 239.273048 2.797765e-03 2.894809e-02 3.433310e+02 -5.551115e-17 -2.775558e-17 6.644710e+04 -5.445682e-03 8.512762e-04 1.249122e-05 -1.659116e-04 -2.072479e-04 -5.034953e-05
125.000000 350.000000 0.208000 1.870000 -1.000000 1.000000 0.000000 100.413535 1.246027e+00 0 1 1 239.273048 2.489165e-03 3.414215e-02 3.433310e+02 5.551115e-17 -1.249001e-16 5.578966e+04 -5.445682e-03 8.512762e-04 1.249122e-05 -1.659116e-04 -2.072479e-04 -5.034953e-05
125.000000 350.000000 0.208000 2.240000 -1.000000 1.000000 0.000000 109.393996 1.317991e+00 0 1 1 239.273048 2.224892e-03 4.118347e-02 3.433310e+02 2.775558e-17 9.714451e-17 4.839114e+04 -5.445682e-03 8.512762e-04 1.249122e-05 -1.659116e-04 -2.072479e-04 -5.034953e-05
125.000000 350.000000 0.208000 2.610000 -1.000000 1.000000 0.000000 118.941802 1.427052e+00 0 1 1 239.273048 2.000625e-03 4.982254e-02 3.433310e+02 -1.387779e-17 -1.665335e-16 4.264432e+04 -5.445682e-03 8.512762e-04 1.249122e-05 -1.659116e-04 -2.072479e-04 -5.034953e-05
125.000000 350.000000 0.208000 2.980000 -1.000000 1.000000 0.000000 129.848920 1.540557e+00 0 1 1 239.273048 1.814262e-03 5.995421e-02 3.433310e+02 -1.249001e-16 2.220446e-16 3.803226e+04 -5.445682e-03 8.512762e-04 1.249122e-05 -1.659116e-04 -2.072479e-04 -5.034953e-05
125.000000 350.000000 0.208000 3.350000 -1.000000 1.000000 0.000000 140.639951 1.650719e+00 0 1 1 239.273048 1.664658e-03 7.152798e-02 3.433310e+02 4.163336e-17 -2.775558e-17 3.426108e+04 -5.445682e-03 8.512762e-04 1.249122e-05 -1.659116e-04 -2.072479e-04 -5.034953e-05
125.000000 350.000000 0.208000 3.720000 -1.000000 1.000000 0.000000 150.312683 1.748494e+00 0 1 1 239.273048 1.551134e-03 8.451710e-02 3.433310e+02 5.551115e-17 -1.387779e-16 3.113117e+04 -5.445682e-03 8.512762e-04 1.249122e-05 -1.659116e-04 -2.072479e-04 -5.034953e-05
125.000000 350.000000 0.208000 4.090000 -1.000000 1.000000 0.000000 157.684509 1.824352e+00 1 1 1 239.273048 1.473264e-03 9.890637e-02 3.433310e+02 6.938894e-17 -5.551115e-17 2.849938e+04 -5.445682e-03 8.512762e-04 1.249122e-05 -1.659116e-04 -2.072479e-04 -5.034953e-05
125.000000 350.000000 0.208000 4.460000 -1.000000 1.000000 0.000000 162.041754 1.869825e+00 1 1 1 239.273048 1.430764e-03 1.146866e-01 3.433310e+02 6.938894e-18 -1.665335e-16 2.626043e+04 -5.445682e-03 8.512762e-04 1.249122e-05 -1.659116e-04 -2.072479e-04 -5.034953e-05
